17:43:58:127,3.79,0.96,-0.48
17:43:58:174,3.76,0.96,-0.44
17:43:58:245,3.78,0.99,-0.44
17:43:58:292,3.76,0.99,-0.48
17:43:58:307,3.78,0.97,-0.47
17:43:58:323,3.79,0.99,-0.47
17:43:58:375,3.76,0.99,-0.46
17:43:58:391,3.78,1.00,-0.46
17:43:58:391,3.77,1.01,-0.45
17:43:58:414,3.76,1.00,-0.46
17:43:58:429,3.76,1.00,-0.46
17:43:58:461,3.76,0.98,-0.49
17:43:58:514,3.76,0.98,-0.51
17:43:58:534,3.74,0.99,-0.48
17:43:58:534,3.75,0.99,-0.51
17:43:58:550,3.74,0.99,-0.51
17:43:58:573,3.74,0.96,-0.53
17:43:58:588,3.76,0.99,-0.53
17:43:58:614,3.75,0.98,-0.55
17:43:58:654,3.77,0.98,-0.54
17:43:58:688,3.78,0.96,-0.50
17:43:58:715,3.77,0.99,-0.55
17:43:58:726,3.75,0.97,-0.52
17:43:58:791,3.75,0.95,-0.48
17:43:58:842,3.75,0.97,-0.50
17:43:58:888,3.74,1.01,-0.52
17:43:58:906,3.76,1.02,-0.51
17:43:58:939,3.75,1.03,-0.55
17:43:58:946,3.75,1.07,-0.53
17:43:58:958,3.73,1.07,-0.51
17:43:58:966,3.76,1.08,-0.49
17:43:59:13,3.76,1.07,-0.51
17:43:59:39,3.76,1.08,-0.52
17:43:59:45,3.77,1.08,-0.50
17:43:59:57,3.77,1.09,-0.47
17:43:59:77,3.79,1.11,-0.47
17:43:59:88,3.75,1.11,-0.48
17:43:59:101,3.75,1.10,-0.48
17:43:59:135,3.76,1.09,-0.50
17:43:59:147,3.75,1.10,-0.49
17:43:59:162,3.75,1.13,-0.50
17:43:59:220,3.72,1.13,-0.51
17:43:59:262,3.73,1.14,-0.51
17:43:59:274,3.74,1.15,-0.51
17:43:59:285,3.73,1.14,-0.52
17:43:59:312,3.73,1.13,-0.53
17:43:59:326,3.72,1.14,-0.52
17:43:59:340,3.71,1.14,-0.49
17:43:59:407,3.72,1.15,-0.51
17:43:59:453,3.72,1.14,-0.54
17:43:59:460,3.74,1.11,-0.54
17:43:59:468,3.72,1.11,-0.56
17:43:59:521,3.73,1.11,-0.52
17:43:59:608,3.74,1.10,-0.54
17:43:59:617,3.73,1.10,-0.58
17:43:59:640,3.71,1.09,-0.56
17:43:59:656,3.73,1.10,-0.58
17:43:59:666,3.72,1.07,-0.57
17:43:59:684,3.70,1.06,-0.57
17:43:59:783,3.71,1.05,-0.54
17:43:59:790,3.73,1.03,-0.57
17:43:59:825,3.74,1.07,-0.58
17:43:59:846,3.72,1.09,-0.54
17:43:59:878,3.73,1.06,-0.53
17:43:59:889,3.74,1.09,-0.52
17:43:59:966,3.76,1.07,-0.52
17:43:59:973,3.77,1.08,-0.50
17:43:59:997,3.76,1.10,-0.51
17:44:0:4,3.76,1.12,-0.51
17:44:0:10,3.75,1.12,-0.50
17:44:0:67,3.76,1.13,-0.53
17:44:0:131,3.75,1.14,-0.51
17:44:0:153,3.75,1.14,-0.53
