19:17:24:939,3.85,-1.12,0.22
19:17:24:955,3.87,-1.10,0.18
19:17:24:991,3.88,-1.11,0.21
19:17:25:22,3.87,-1.09,0.21
19:17:25:43,3.88,-1.08,0.20
19:17:25:75,3.88,-1.07,0.19
19:17:25:106,3.89,-1.07,0.22
19:17:25:106,3.88,-1.06,0.23
19:17:25:141,3.90,-1.07,0.21
19:17:25:161,3.91,-1.08,0.24
19:17:25:177,3.89,-1.08,0.24
19:17:25:197,3.88,-1.08,0.22
19:17:25:233,3.89,-1.08,0.24
19:17:25:287,3.90,-1.11,0.24
19:17:25:340,3.88,-1.12,0.22
19:17:25:385,3.90,-1.13,0.22
19:17:25:442,3.86,-1.11,0.19
19:17:25:477,3.82,-1.13,0.25
19:17:25:483,3.90,-1.10,0.20
19:17:25:489,3.92,-1.10,0.18
19:17:25:508,3.91,-1.12,0.20
19:17:25:514,3.87,-1.12,0.21
19:17:25:541,3.89,-1.10,0.19
19:17:25:564,3.90,-1.08,0.21
19:17:25:596,3.89,-1.08,0.21
19:17:25:621,3.90,-1.06,0.21
19:17:25:626,3.87,-1.06,0.25
19:17:25:646,3.87,-1.05,0.22
19:17:25:674,3.88,-1.09,0.21
19:17:25:682,3.90,-1.08,0.22
19:17:25:688,3.89,-1.08,0.23
19:17:25:713,3.87,-1.10,0.23
19:17:25:719,3.89,-1.10,0.21
19:17:25:732,3.87,-1.11,0.21
19:17:25:826,3.89,-1.12,0.17
19:17:25:857,3.87,-1.12,0.19
19:17:25:864,3.87,-1.13,0.19
19:17:25:895,3.89,-1.13,0.19
19:17:25:922,3.88,-1.13,0.19
19:17:25:928,3.87,-1.13,0.18
19:17:25:953,3.88,-1.11,0.23
19:17:26:23,3.89,-1.10,0.21
19:17:26:51,3.84,-1.11,0.20
19:17:26:76,3.88,-1.10,0.20
19:17:26:110,3.92,-1.10,0.18
19:17:26:178,3.90,-1.12,0.18
19:17:26:191,3.87,-1.09,0.21
19:17:26:212,3.88,-1.09,0.19
19:17:26:218,3.88,-1.10,0.18
19:17:26:231,3.89,-1.10,0.18
19:17:26:237,3.90,-1.11,0.18
19:17:26:243,3.90,-1.12,0.18
19:17:26:265,3.89,-1.11,0.18
19:17:26:342,3.88,-1.12,0.17
19:17:26:349,3.91,-1.11,0.17
19:17:26:357,3.90,-1.12,0.18
19:17:26:369,3.88,-1.12,0.19
19:17:26:375,3.86,-1.11,0.18
19:17:26:382,3.89,-1.10,0.18
19:17:26:439,3.90,-1.09,0.20
19:17:26:452,3.89,-1.10,0.20
19:17:26:461,3.88,-1.09,0.18
19:17:26:468,3.88,-1.12,0.17
19:17:26:542,3.87,-1.11,0.18
19:17:26:557,3.91,-1.10,0.13
19:17:26:565,3.89,-1.10,0.17
19:17:26:620,3.87,-1.10,0.17
19:17:26:704,3.89,-1.09,0.15
19:17:26:710,3.89,-1.09,0.16
19:17:26:727,3.87,-1.09,0.17
19:17:26:739,3.91,-1.06,0.15
19:17:26:748,3.90,-1.05,0.14
19:17:26:756,3.88,-1.07,0.17
19:17:26:772,3.84,-1.07,0.17
19:17:26:784,3.85,-1.04,0.17
19:17:26:822,3.87,-1.05,0.17
19:17:26:853,3.92,-1.07,0.20
19:17:26:910,3.92,-1.08,0.20
19:17:26:937,3.88,-1.11,0.18
19:17:26:945,3.88,-1.12,0.18
19:17:26:958,3.88,-1.10,0.18
19:17:26:974,3.88,-1.09,0.20
19:17:27:81,3.89,-1.10,0.17
19:17:27:108,3.92,-1.10,0.18
19:17:27:137,3.91,-1.10,0.21
19:17:27:146,3.92,-1.07,0.18
19:17:27:157,3.90,-1.06,0.17
19:17:27:166,3.91,-1.07,0.17
19:17:27:187,3.91,-1.07,0.17
19:17:27:302,3.89,-1.07,0.16
19:17:27:308,3.90,-1.02,0.18
19:17:27:327,3.90,-1.01,0.19
19:17:27:428,3.91,-1.04,0.17
19:17:27:447,3.89,-1.04,0.16
19:17:27:452,3.86,-1.05,0.15
19:17:27:476,3.88,-1.05,0.16
19:17:27:526,3.89,-1.07,0.17
19:17:27:547,3.84,-1.08,0.17
19:17:27:617,3.89,-1.08,0.18
19:17:27:651,3.92,-1.11,0.16
19:17:27:672,3.91,-1.09,0.19
19:17:27:696,3.87,-1.09,0.19
19:17:27:707,3.85,-1.08,0.18
19:17:27:727,3.85,-1.08,0.20
19:17:27:727,3.89,-1.10,0.19
19:17:27:733,3.93,-1.14,0.19
19:17:27:806,3.90,-1.14,0.19
19:17:27:818,3.88,-1.19,0.19
19:17:27:827,3.83,-1.18,0.21
19:17:27:827,3.87,-1.27,0.25
19:17:27:827,3.89,-1.22,0.25
19:17:27:827,3.91,-1.18,0.25
19:17:27:858,3.96,-1.13,0.24
19:17:27:874,3.93,-1.10,0.26
19:17:27:874,3.90,-1.10,0.23
19:17:27:889,3.87,-1.14,0.21
19:17:27:889,3.92,-1.20,0.24
19:17:27:896,3.89,-1.13,0.21
19:17:28:7,3.89,-1.06,0.20
19:17:28:20,3.86,-0.98,0.21
19:17:28:39,3.89,-0.95,0.20
19:17:28:87,3.87,-0.94,0.15
19:17:28:183,3.81,-0.97,0.11
19:17:28:199,3.76,-1.02,0.11
19:17:28:215,3.71,-1.08,0.16
19:17:28:247,3.71,-1.14,0.23
19:17:28:262,3.73,-1.19,0.43
19:17:28:352,3.63,-1.25,0.68
19:17:28:371,3.68,-1.28,0.86
19:17:28:389,3.97,-1.36,1.03
19:17:28:424,4.34,-1.01,1.52
19:17:28:523,4.36,-1.21,1.73
19:17:28:524,4.50,-1.35,1.57
19:17:28:524,4.40,-1.46,1.39
19:17:28:542,4.49,-1.53,1.27
19:17:28:542,4.42,-1.26,1.16
19:17:28:542,4.23,-0.93,1.08
19:17:28:560,4.19,-0.71,1.02
19:17:28:596,4.12,-0.57,1.00
19:17:28:596,3.97,-0.36,0.93
19:17:28:614,3.86,-0.07,0.74
19:17:28:632,3.65,0.25,0.36
19:17:28:632,3.46,-0.54,-0.09
19:17:28:683,3.39,-0.44,-0.35
19:17:28:771,3.13,0.07,-0.63
19:17:28:789,2.94,0.21,-0.64
19:17:28:805,3.01,0.34,-0.42
19:17:28:805,3.17,0.53,-0.21
19:17:28:858,3.35,0.32,-0.14
19:17:28:858,3.75,0.09,-0.33
19:17:28:876,4.06,-0.24,-0.63
19:17:28:892,4.40,-0.52,-0.53
19:17:28:910,4.82,-0.83,-0.32
19:17:29:16,5.13,-0.96,-0.27
19:17:29:86,5.40,-1.20,-0.22
19:17:29:103,5.78,-1.46,0.03
19:17:29:137,6.09,-1.46,0.17
19:17:29:155,6.29,-1.37,0.09
