19:9:56:998,3.65,1.47,-0.74
19:9:57:109,3.65,1.60,-0.68
19:9:57:109,3.65,1.62,-0.78
19:9:57:109,3.64,1.64,-0.85
19:9:57:118,3.64,1.64,-0.84
19:9:57:133,3.64,1.60,-0.87
19:9:57:148,3.64,1.47,-0.86
19:9:57:158,3.65,1.42,-0.82
19:9:57:168,3.64,1.50,-0.80
19:9:57:174,3.60,1.48,-0.78
19:9:57:174,3.59,1.58,-0.75
19:9:57:188,3.61,1.72,-0.74
19:9:57:188,3.63,1.66,-0.79
19:9:57:188,3.64,1.49,-0.78
19:9:57:188,3.64,1.38,-0.85
19:9:57:248,3.61,1.28,-0.89
19:9:57:263,3.60,1.27,-0.93
19:9:57:268,3.58,1.28,-0.93
19:9:57:268,3.57,1.30,-0.96
19:9:57:268,3.55,1.33,-0.97
19:9:57:278,3.56,1.35,-0.96
19:9:57:293,3.59,1.32,-0.95
19:9:57:318,3.61,1.31,-0.94
19:9:57:353,3.60,1.28,-0.90
19:9:57:378,3.62,1.27,-0.87
19:9:57:378,3.65,1.29,-0.90
19:9:57:378,3.70,1.32,-0.87
19:9:57:403,3.68,1.32,-0.89
19:9:57:428,3.65,1.36,-0.89
19:9:57:473,3.64,1.38,-0.90
19:9:57:509,3.61,1.39,-0.87
19:9:57:533,3.64,1.40,-0.91
19:9:57:538,3.62,1.39,-0.92
19:9:57:623,3.64,1.39,-0.93
19:9:57:658,3.62,1.32,-0.94
19:9:57:668,3.61,1.30,-0.93
19:9:57:688,3.62,1.30,-0.93
19:9:57:698,3.62,1.26,-0.96
19:9:57:710,3.62,1.25,-0.93
19:9:57:748,3.69,1.24,-0.90
19:9:57:778,3.63,1.27,-0.85
19:9:57:798,3.63,1.33,-0.85
19:9:57:798,3.64,1.36,-0.86
19:9:57:828,3.63,1.40,-0.86
19:9:57:873,3.63,1.38,-0.85
19:9:57:878,3.63,1.38,-0.82
19:9:57:888,3.63,1.38,-0.82
19:9:57:928,3.62,1.37,-0.84
19:9:58:26,3.58,1.37,-0.83
19:9:58:48,3.58,1.36,-0.86
19:9:58:73,3.57,1.35,-0.85
19:9:58:148,3.62,1.37,-0.84
19:9:58:178,3.61,1.34,-0.87
19:9:58:188,3.60,1.35,-0.89
19:9:58:229,3.58,1.34,-0.88
19:9:58:250,3.61,1.36,-0.87
19:9:58:262,3.62,1.37,-0.86
19:9:58:267,3.60,1.32,-0.86
19:9:58:301,3.61,1.35,-0.89
19:9:58:342,3.62,1.35,-0.85
19:9:58:368,3.59,1.36,-0.85
19:9:58:368,3.58,1.37,-0.86
19:9:58:378,3.61,1.35,-0.85
19:9:58:383,3.60,1.37,-0.87
19:9:58:383,3.64,1.37,-0.89
19:9:58:383,3.64,1.37,-0.89
19:9:58:393,3.62,1.36,-0.90
19:9:58:418,3.61,1.34,-0.87
19:9:58:430,3.62,1.36,-0.86
19:9:58:430,3.62,1.34,-0.88
19:9:58:471,3.63,1.34,-0.84
19:9:58:510,3.62,1.33,-0.85
19:9:58:518,3.62,1.35,-0.86
19:9:58:633,3.63,1.35,-0.84
19:9:58:728,3.64,1.35,-0.84
19:9:58:728,3.63,1.35,-0.83
19:9:58:748,3.60,1.34,-0.86
19:9:58:749,3.59,1.36,-0.85
19:9:58:758,3.64,1.37,-0.88
19:9:58:810,3.61,1.37,-0.90
19:9:58:878,3.61,1.37,-0.91
19:9:58:883,3.62,1.36,-0.88
19:9:58:893,3.58,1.37,-0.90
19:9:58:918,3.60,1.34,-0.90
19:9:58:928,3.62,1.33,-0.89
19:9:58:928,3.62,1.33,-0.91
19:9:58:948,3.63,1.33,-0.88
19:9:58:954,3.65,1.35,-0.84
19:9:58:954,3.64,1.35,-0.92
19:9:58:954,3.64,1.34,-0.82
19:9:58:954,3.62,1.36,-0.85
19:9:59:53,3.61,1.38,-0.87
19:9:59:53,3.60,1.39,-0.87
19:9:59:53,3.62,1.41,-0.88
19:9:59:53,3.61,1.38,-0.90
19:9:59:78,3.59,1.38,-0.91
19:9:59:98,3.59,1.37,-0.90
19:9:59:181,3.62,1.37,-0.91
19:9:59:251,3.61,1.36,-0.86
19:9:59:260,3.60,1.34,-0.89
19:9:59:270,3.59,1.34,-0.89
19:9:59:302,3.60,1.34,-0.88
19:9:59:311,3.62,1.37,-0.88
19:9:59:341,3.61,1.36,-0.93
19:9:59:422,3.63,1.37,-0.89
19:9:59:439,3.63,1.38,-0.87
19:9:59:448,3.61,1.35,-0.88
19:9:59:478,3.62,1.35,-0.87
19:9:59:511,3.62,1.34,-0.86
19:9:59:511,3.65,1.33,-0.88
19:9:59:518,3.63,1.32,-0.86
19:9:59:530,3.65,1.32,-0.88
19:9:59:582,3.65,1.29,-0.81
19:9:59:582,3.66,1.29,-0.86
19:9:59:582,3.65,1.31,-0.82
19:9:59:597,3.67,1.27,-0.76
19:9:59:597,3.71,1.28,-0.78
19:9:59:627,3.69,1.35,-0.78
19:9:59:644,3.66,1.33,-0.77
19:9:59:647,3.62,1.38,-0.72
19:9:59:663,3.64,1.39,-0.74
19:9:59:679,3.61,1.63,-0.63
19:9:59:679,3.39,1.56,-0.71
19:9:59:679,3.60,1.39,-0.77
19:9:59:679,3.42,1.59,-0.63
